,unique_id_v,PHUMCODE_v,VILLAGE_v,unique_id_c,COMM_CODE_c,COMM_NAME_c,unique_id_d,DIST_CODE_d,DIST_NAME_d,unique_id_p,PROV_CODE_p,PROV_NAME_p,VillGis,Province,District,Commune,Village,v_name_match,p_name_match,d_name_match,c_name_match
10998,10998,17060403,Reul,144.0,170604,Krouch Kor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060403,Siem Reap,Kralanh,Krouch Kor,Reul,True,True,True,True
10999,10999,17060404,Kouk Thmei,144.0,170604,Krouch Kor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060404,Siem Reap,Kralanh,Krouch Kor,Kouk Thmei,True,True,True,True
11000,11000,17060405,Khnar Cheung,144.0,170604,Krouch Kor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060405,Siem Reap,Kralanh,Krouch Kor,Khnar Cheung,True,True,True,True
11001,11001,17060406,Khnar Tboung,144.0,170604,Krouch Kor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060406,Siem Reap,Kralanh,Krouch Kor,Khnar Tboung,True,True,True,True
11002,11002,17060501,Roung Kou,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060501,Siem Reap,Kralanh,Roung Kou,Roung Kou,True,True,True,False
11003,11003,17060502,Prey Keab,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060502,Siem Reap,Kralanh,Roung Kou,Prey Keab,True,True,True,False
11005,11005,17060504,Ta Ni,187.0,170605,Roung Kou,137.0,1706,Kralanh,15.0,17,Siem Reap,17060504,Siem Reap,Kralanh,Roung Kou,Ta Ni,True,True,True,True
11006,11006,17060505,Kanhchon Chrov,187.0,170605,Roung Kou,137.0,1706,Kralanh,15.0,17,Siem Reap,17060505,Siem Reap,Kralanh,Roung Kou,Kanhchon Chrov,True,True,True,True
11007,11007,17060506,Khcheay,187.0,170605,Roung Kou,137.0,1706,Kralanh,15.0,17,Siem Reap,17060506,Siem Reap,Kralanh,Roung Kou,Khcheay,True,True,True,True
11008,11008,17060507,Lbaeuk Prei,187.0,170605,Roung Kou,137.0,1706,Kralanh,15.0,17,Siem Reap,17060507,Siem Reap,Kralanh,Roung Kou,Lbaeuk Prei,True,True,True,True
11009,11009,17060508,Lbaeuk,187.0,170605,Roung Kou,137.0,1706,Kralanh,15.0,17,Siem Reap,17060508,Siem Reap,Kralanh,Roung Kou,Lbaeuk,True,True,True,True
11011,11011,17060601,Kouk Krouch,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060601,Siem Reap,Kralanh,Sambuor,Kouk Krouch,True,True,True,True
11012,11012,17060602,Anlong Sar,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060602,Siem Reap,Kralanh,Sambuor,Anlong Sar,True,True,True,True
11013,11013,17060603,Damnak Khchas,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060603,Siem Reap,Kralanh,Sambuor,Damnak Khchas,True,True,True,True
11014,11014,17060604,Sambuor,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060604,Siem Reap,Kralanh,Sambuor,Sambuor,True,True,True,True
11015,11015,17060605,Ovmal,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060605,Siem Reap,Kralanh,Sambuor,Ovmal,True,True,True,True
11016,11016,17060606,Kouk Chas,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060606,Siem Reap,Kralanh,Sambuor,Kouk Chas,True,True,True,True
11017,11017,17060607,Ampil,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060607,Siem Reap,Kralanh,Sambuor,Ampil,True,True,True,True
11018,11018,17060608,Santhan,234.0,170606,Sambuor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060608,Siem Reap,Kralanh,Sambuor,Santhan,True,True,True,True
11019,11019,17060701,Chranieng,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060701,Siem Reap,Kralanh,Saen Sokh,Chranieng,True,True,True,True
11020,11020,17060702,Prey Kralanh,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060702,Siem Reap,Kralanh,Saen Sokh,Prey Kralanh,True,True,True,False
11021,11021,17060703,Kouk Kei,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060703,Siem Reap,Kralanh,Saen Sokh,Kouk Kei,True,True,True,False
11022,11022,17060704,Kouk Phngeas,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060704,Siem Reap,Kralanh,Saen Sokh,Kouk Phngeas,True,True,True,True
11023,11023,17060705,Kouk Yeang,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060705,Siem Reap,Kralanh,Saen Sokh,Kouk Yeang,True,True,True,True
11024,11024,17060706,Smach,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060706,Siem Reap,Kralanh,Saen Sokh,Smach,True,True,True,True
11025,11025,17060707,Angkaol,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060707,Siem Reap,Kralanh,Saen Sokh,Angkaol,True,True,True,True
11026,11026,17060708,Damrei Slab,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060708,Siem Reap,Kralanh,Saen Sokh,Damrei Slab,True,True,True,True
11027,11027,17060709,Ta Sokh,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060709,Siem Reap,Kralanh,Saen Sokh,Ta Sokh,True,True,True,True
11028,11028,17060710,Ta Srei,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060710,Siem Reap,Kralanh,Saen Sokh,Ta Srei,True,True,True,True
11029,11029,17060711,Khsei,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060711,Siem Reap,Kralanh,Saen Sokh,Khsei,True,True,True,True
11030,11030,17060712,Svay,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060712,Siem Reap,Kralanh,Saen Sokh,Svay,True,True,True,True
11031,11031,17060713,Treas,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060713,Siem Reap,Kralanh,Saen Sokh,Treas,True,True,True,True
11032,11032,17060714,Krouch,144.0,170604,Krouch Kor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060714,Siem Reap,Kralanh,Saen Sokh,Krouch,True,True,True,False
11033,11033,17060715,Prey Thkov,144.0,170604,Krouch Kor,137.0,1706,Kralanh,15.0,17,Siem Reap,17060715,Siem Reap,Kralanh,Saen Sokh,Prey Thkov,True,True,True,False
11034,11034,17060716,Ta Pang,135.0,170607,Saen Sokh,137.0,1706,Kralanh,15.0,17,Siem Reap,17060716,Siem Reap,Kralanh,Saen Sokh,Ta Pang,True,True,True,True
11035,11035,17060801,Snuol,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060801,Siem Reap,Kralanh,Snuol,Snuol,True,True,True,True
11036,11036,17060802,Ta Loeng,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060802,Siem Reap,Kralanh,Snuol,Ta Loeng,True,True,True,True
11037,11037,17060803,Samraong,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060803,Siem Reap,Kralanh,Snuol,Samraong,True,True,True,True
11038,11038,17060804,Ta Pech,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060804,Siem Reap,Kralanh,Snuol,Ta Pech,True,True,True,True
11040,11040,17060806,Prey Lngieng,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060806,Siem Reap,Kralanh,Snuol,Prey Lngieng,True,True,True,True
11042,11042,17060808,Thea Sna,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060808,Siem Reap,Kralanh,Snuol,Thea Sna,True,True,True,True
11043,11043,17060809,Ta Yin,168.0,170608,Snuol,137.0,1706,Kralanh,15.0,17,Siem Reap,17060809,Siem Reap,Kralanh,Snuol,Ta Yin,True,True,True,True
11044,11044,17060901,Lhong,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060901,Siem Reap,Kralanh,Sranal,Lhong,True,True,True,True
11045,11045,17060902,Sranal,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060902,Siem Reap,Kralanh,Sranal,Sranal,True,True,True,True
11046,11046,17060903,Kouk Trom,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060903,Siem Reap,Kralanh,Sranal,Kouk Trom,True,True,True,True
11047,11047,17060904,Rumdeng,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060904,Siem Reap,Kralanh,Sranal,Rumdeng,True,True,True,True
11048,11048,17060905,Kumru,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060905,Siem Reap,Kralanh,Sranal,Kumru,True,True,True,True
11049,11049,17060906,Tang Yu,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060906,Siem Reap,Kralanh,Sranal,Tang Yu,True,True,True,True
11050,11050,17060907,Tonloab,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060907,Siem Reap,Kralanh,Sranal,Tonloab,True,True,True,True
11052,11052,17060909,Kouk Chas,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060909,Siem Reap,Kralanh,Sranal,Kouk Chas,True,True,True,True
11053,11053,17060910,Phlang,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060910,Siem Reap,Kralanh,Sranal,Phlang,True,True,True,True
11054,11054,17060911,Mean Chey,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060911,Siem Reap,Kralanh,Sranal,Mean Chey,True,True,True,True
11055,11055,17060912,Kouk Tnaot,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060912,Siem Reap,Kralanh,Sranal,Kouk Tnaot,True,True,True,True
11056,11056,17060913,Rovieng,210.0,170609,Sranal,137.0,1706,Kralanh,15.0,17,Siem Reap,17060913,Siem Reap,Kralanh,Sranal,Rovieng,True,True,True,True
11058,11058,17061001,Kdol,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061001,Siem Reap,Kralanh,Ta An,Kdol,True,True,True,False
11059,11059,17061002,Phnum Touch,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061002,Siem Reap,Kralanh,Ta An,Phnum Touch,True,True,True,False
11061,11061,17061004,Thmei,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061004,Siem Reap,Kralanh,Ta An,Thmei,True,True,True,False
11062,11062,17061005,Ta Loeng,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061005,Siem Reap,Kralanh,Ta An,Ta Loeng,True,True,True,False
11063,11063,17061006,Samraong,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061006,Siem Reap,Kralanh,Ta An,Samraong,True,True,True,False
11064,11064,17061007,Tuek Chum,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061007,Siem Reap,Kralanh,Ta An,Tuek Chum,True,True,True,False
11065,11065,17061008,Trapeang Chhuk,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061008,Siem Reap,Kralanh,Ta An,Trapeang Chhuk,True,True,True,False
11066,11066,17061009,Anlong,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061009,Siem Reap,Kralanh,Ta An,Anlong,True,True,True,False
11067,11067,17061010,Sarsai Pong,167.0,170610,Ta an,137.0,1706,Kralanh,15.0,17,Siem Reap,17061010,Siem Reap,Kralanh,Ta An,Sarsai Pong,True,True,True,False
11068,11068,17070101,Svay,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070101,Siem Reap,Puok,Sasar Sdam,Svay,True,True,True,True
11069,11069,17070102,Sasar Sdam,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070102,Siem Reap,Puok,Sasar Sdam,Sasar Sdam,True,True,True,True
11070,11070,17070103,Kouk Kandal,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070103,Siem Reap,Puok,Sasar Sdam,Kouk Kandal,True,True,True,True
11071,11071,17070104,Kouk Run,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070104,Siem Reap,Puok,Sasar Sdam,Kouk Run,True,True,True,True
11072,11072,17070105,Kouk Chas,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070105,Siem Reap,Puok,Sasar Sdam,Kouk Chas,True,True,True,True
11073,11073,17070106,Pongro Thmei,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070106,Siem Reap,Puok,Sasar Sdam,Pongro Thmei,True,True,True,True
11074,11074,17070107,Kouk Pnov,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070107,Siem Reap,Puok,Sasar Sdam,Kouk Pnov,True,True,True,True
11075,11075,17070108,Kouk Chrey,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070108,Siem Reap,Puok,Sasar Sdam,Kouk Chrey,True,True,True,True
11076,11076,17070109,Khcheay,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070109,Siem Reap,Puok,Sasar Sdam,Khcheay,True,True,True,True
11077,11077,17070110,Kouk Tnaot,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070110,Siem Reap,Puok,Sasar Sdam,Kouk Tnaot,True,True,True,True
11078,11078,17070111,Damnak Slanh,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070111,Siem Reap,Puok,Sasar Sdam,Damnak Slanh,True,True,True,True
11079,11079,17070112,Pak Pan,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070112,Siem Reap,Puok,Sasar Sdam,Pak Pan,True,True,True,True
11080,11080,17070113,Chan Ta Say,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070113,Siem Reap,Puok,Sasar Sdam,Chan Ta Say,True,True,True,True
11081,11081,17070114,Pongro Chas,227.0,170701,Sasar Sdam,138.0,1707,Puok,15.0,17,Siem Reap,17070114,Siem Reap,Puok,Sasar Sdam,Pongro Chas,True,True,True,True
11082,11082,17070201,Kouk Pnov,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070201,Siem Reap,Puok,Doun Kaev,Kouk Pnov,True,True,True,True
11083,11083,17070202,Antangkon,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070202,Siem Reap,Puok,Doun Kaev,Antangkon,True,True,True,True
11084,11084,17070203,Ta Kam,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070203,Siem Reap,Puok,Doun Kaev,Ta Kam,True,True,True,True
11086,11086,17070205,Lbaeuk,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070205,Siem Reap,Puok,Doun Kaev,Lbaeuk,True,True,True,True
11087,11087,17070206,Tnaot Chrum,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070206,Siem Reap,Puok,Doun Kaev,Tnaot Chrum,True,True,True,True
11088,11088,17070207,Prasat Char,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070207,Siem Reap,Puok,Doun Kaev,Prasat Char,True,True,True,True
11089,11089,17070208,Kouk Pou,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070208,Siem Reap,Puok,Doun Kaev,Kouk Pou,True,True,True,True
11090,11090,17070209,Peam,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070209,Siem Reap,Puok,Doun Kaev,Peam,True,True,True,True
11091,11091,17070210,Ta Snae,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070210,Siem Reap,Puok,Doun Kaev,Ta Snae,True,True,True,True
11092,11092,17070211,Kouk Thmei,267.0,170705,Khnat,138.0,1707,Puok,15.0,17,Siem Reap,17070211,Siem Reap,Puok,Doun Kaev,Kouk Thmei,True,True,True,False
11093,11093,17070212,Rohal,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070212,Siem Reap,Puok,Doun Kaev,Rohal,True,True,True,True
11094,11094,17070213,Doun On,240.0,170702,Doun Kaev,138.0,1707,Puok,15.0,17,Siem Reap,17070213,Siem Reap,Puok,Doun Kaev,Doun On,True,True,True,True
11095,11095,17070301,Bangkaong,188.0,170703,Kdei Run,138.0,1707,Puok,15.0,17,Siem Reap,17070301,Siem Reap,Puok,Kdei Run,Bangkaong,True,True,True,True
11097,11097,17070303,Prey Yeang,188.0,170703,Kdei Run,138.0,1707,Puok,15.0,17,Siem Reap,17070303,Siem Reap,Puok,Kdei Run,Prey Yeang,True,True,True,True
11098,11098,17070304,Ta Pang,188.0,170703,Kdei Run,138.0,1707,Puok,15.0,17,Siem Reap,17070304,Siem Reap,Puok,Kdei Run,Ta Pang,True,True,True,True
11099,11099,17070305,Lbaeuk,188.0,170703,Kdei Run,138.0,1707,Puok,15.0,17,Siem Reap,17070305,Siem Reap,Puok,Kdei Run,Lbaeuk,True,True,True,True
11100,11100,17070306,Kouk Pou,151.0,170101,Char Chhuk,133.0,1701,Angkor Chum,15.0,17,Siem Reap,17070306,Siem Reap,Puok,Kdei Run,Kouk Pou,True,True,False,False
11101,11101,17070307,Kdei Run,188.0,170703,Kdei Run,138.0,1707,Puok,15.0,17,Siem Reap,17070307,Siem Reap,Puok,Kdei Run,Kdei Run,True,True,True,True
